HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.list,Input.item_1_condition,Input.field_1_1,Input.item_2_condition,Input.field_2_1,Input.item_3_condition,Input.field_3_1,Input.item_4_condition,Input.field_4_1,Input.item_5_condition,Input.field_5_1,Answer.Choice1,Answer.Choice2,Answer.Choice3,Answer.Choice4,Answer.Choice5,Answer.ChoiceSample1,Answer.ChoiceSample2,Answer.english,Answer.foreignlang,Answer.numanswered,Answer.useragent,Approve,Reject
38G0E1M85N3YH70ABZFL5QLGRA1VUZ,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:25 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:25 PDT 2019,,,3KJYX6QCMB9SQBNAP3G8M88TSY5VJF,A2P2T7K63H0C7F,Submitted,Sun Apr 28 13:36:28 PDT 2019,Sun Apr 28 13:37:49 PDT 2019,Wed May 01 13:37:49 PDT 2019,,,,81,0% (0/0),0% (0/0),0% (0/0),465,experiment=NPI-env=conditional-npi=ever-crucial_item=if-licensor=1-scope=0-npi_present=1-paradigm=249-acceptability=0,"If the men describe the public parks, the pedestrian will ever kiss the ladies.",experiment=NPI-env=superlative-npi=any-crucial_item=oldest-licensor=1-scope=1-npi_present=1-paradigm=1487-acceptability=1,The hospitals did resemble the oldest restaurants that any doctors have returned to.,experiment=NPI-env=questions-npi=ever-crucial_item=whether-licensor=0-scope=0-npi_present=0-paradigm=688-acceptability=1,The drivers obviously say that the girls might dislike the actors.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=simplequestions-npi=any-crucial_item=?-licensor=1-scope=1-npi_present=0-paradigm=1343-acceptability=1,Has the student cared for the doctors?,2,2,5,6,6,5,1,1,1,5,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",x,
3IYI9285WTYT4IJG8JG28WOGPNOJCT,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:45 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:45 PDT 2019,,,3L6L49WXW2VLPZPAG5BRC8PBXDF45S,A2PRF5G21RC5G3,Submitted,Sun Apr 28 13:44:39 PDT 2019,Sun Apr 28 13:46:12 PDT 2019,Wed May 01 13:46:12 PDT 2019,,,,93,0% (0/0),0% (0/0),0% (0/0),384,experiment=NPI-env=quantifier-npi=any-crucial_item=all-licensor=1-scope=0-npi_present=0-paradigm=738-acceptability=1,All teenagers who left many restaurants hug the adults.,experiment=NPI-env=determiner_negation_biclausal-npi=any-crucial_item=some-licensor=0-scope=0-npi_present=1-paradigm=5592-acceptability=0,Any gals have thought that some doctors will divorce.,experiment=NPI-env=superlative-npi=ever-crucial_item=worst-licensor=1-scope=0-npi_present=0-paradigm=748-acceptability=1,A customer often lifted the worst plates that the guys had admired.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=only-npi=any-crucial_item=even-licensor=0-scope=1-npi_present=1-paradigm=1145-acceptability=0,Even the ladies criticize any adults.,4,3,4,6,5,,,1,1,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",x,
3B286OTISFF5B3MIO5KB21YSPK3AJI,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:36 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:36 PDT 2019,,,3E13VNJ1NPTG9ON607BJ3JMDQFC1IN,A2QJP5BZ7B523H,Submitted,Sun Apr 28 13:53:38 PDT 2019,Sun Apr 28 13:56:55 PDT 2019,Wed May 01 13:56:55 PDT 2019,,,,197,0% (0/0),0% (0/0),0% (0/0),256,experiment=NPI-env=superlative-npi=any-crucial_item=bad-licensor=0-scope=0-npi_present=1-paradigm=1027-acceptability=0,Any pamphlets have described the bad play that guys had disliked.,experiment=NPI-env=conditional-npi=ever-crucial_item=while-licensor=0-scope=1-npi_present=0-paradigm=158-acceptability=1,"While the guy often kisses the students, the woman will criticize the customers.",experiment=NPI-env=questions-npi=any-crucial_item=whether-licensor=0-scope=1-npi_present=0-paradigm=1166-acceptability=1,The people say that the waitresses were working with these pedestrians.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=questions-npi=ever-crucial_item=whether-licensor=1-scope=1-npi_present=0-paradigm=528-acceptability=1,The dancers wonder whether the dancer often kisses the guests.,4,5,5,6,5,,,1,0,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",x,
3V0TR1NRVB0F8L3XLYX7WZ997NDA4R,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:31 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:31 PDT 2019,,,3HYA4D452TH3OI3CI35C55JQ2TZ2FF,A2QP9ZGIW4R7C2,Submitted,Sun Apr 28 13:57:36 PDT 2019,Sun Apr 28 13:59:03 PDT 2019,Wed May 01 13:59:03 PDT 2019,,,,87,0% (0/0),0% (0/0),0% (0/0),203,experiment=NPI-env=conditional-npi=any-crucial_item=if-licensor=1-scope=1-npi_present=1-paradigm=1953-acceptability=1,"If the students scan any newspaper articles, the pedestrian will wear the glasses.",experiment=NPI-env=conditional-npi=ever-crucial_item=while-licensor=0-scope=0-npi_present=0-paradigm=107-acceptability=1,"While the guys buy the newspaper articles, the child will often forget the people.",experiment=NPI-env=superlative-npi=ever-crucial_item=young-licensor=0-scope=1-npi_present=1-paradigm=783-acceptability=0,The adults disliked the young students that the girls have ever respected.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=sentential_negation_biclausal-npi=any-crucial_item=really-licensor=0-scope=0-npi_present=0-paradigm=5919-acceptability=1,The cashiers had said that the plates do really resemble the play.,1,2,2,6,5,6,1,1,0,5,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0,x,
3UYRNV2KIUXNB5KO65SPZH9E8G88NG,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:38 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:38 PDT 2019,,,326O153BMKWYLE1WKH5NJ6PUNJ8EDH,A2QYKSP6P9PGQR,Submitted,Sun Apr 28 13:53:24 PDT 2019,Sun Apr 28 13:55:46 PDT 2019,Wed May 01 13:55:46 PDT 2019,,,,142,0% (0/0),0% (0/0),0% (0/0),125,experiment=NPI-env=adverbs-npi=any-crucial_item=seldom-licensor=1-scope=1-npi_present=0-paradigm=1007-acceptability=1,The cashiers who should seldom care for the children described actors.,experiment=NPI-env=adverbs-npi=ever-crucial_item=rarely-licensor=1-scope=0-npi_present=0-paradigm=806-acceptability=1,The woman clearly imagined that the pedestrian had rarely baked.,experiment=NPI-env=conditional-npi=any-crucial_item=while-licensor=0-scope=0-npi_present=1-paradigm=1543-acceptability=0,"While the adult dislikes the pedestrians, the student will drop by any libraries.",attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=quantifier-npi=any-crucial_item=the-licensor=0-scope=0-npi_present=1-paradigm=670-acceptability=0,The waitresses who dislike museums boycotted any public parks.,5,2,2,6,5,6,2,1,1,5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.108 Safari/537.36",x,
307FVKVSYSDXPJ5ZEVLNM87J6F774X,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:42 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:42 PDT 2019,,,384PI804XUZ5WD5K901XTG9QUL6S01,A2R8OFKJ5REXOW,Submitted,Sun Apr 28 13:39:50 PDT 2019,Sun Apr 28 13:40:53 PDT 2019,Wed May 01 13:40:53 PDT 2019,,,,63,0% (0/0),0% (0/0),0% (0/0),344,experiment=NPI-env=adverbs-npi=ever-crucial_item=seldom-licensor=1-scope=1-npi_present=1-paradigm=97-acceptability=1,The ladies seldom ever think that a dancer had watched a child.,experiment=NPI-env=only-npi=any-crucial_item=even-licensor=0-scope=1-npi_present=0-paradigm=1560-acceptability=1,Even the guests had respected these cafes.,experiment=NPI-env=sentential_negation_biclausal-npi=any-crucial_item=not-licensor=1-scope=0-npi_present=0-paradigm=5067-acceptability=1,The adults are saying that those essays have not disagreed.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=questions-npi=any-crucial_item=whether-licensor=1-scope=0-npi_present=1-paradigm=1313-acceptability=0,Any cashiers wonder whether the pedestrians returned to drivers.,2,4,3,6,4,5,2,1,0,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",x,
3D1UCPY6GH7G71REOM8AQ3B83ZH830,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:31 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:31 PDT 2019,,,3OCHAWUVGQIF5KYN73H2B85RNYDXKJ,A2RCYLKY072XXO,Submitted,Sun Apr 28 13:34:38 PDT 2019,Sun Apr 28 13:35:43 PDT 2019,Wed May 01 13:35:43 PDT 2019,,,,65,0% (0/0),0% (0/0),0% (0/0),28,experiment=NPI-env=superlative-npi=any-crucial_item=longest-licensor=1-scope=0-npi_present=1-paradigm=1376-acceptability=0,Any stories do talk about the longest newspaper articles that customers have scanned.,experiment=NPI-env=conditional-npi=any-crucial_item=while-licensor=0-scope=1-npi_present=0-paradigm=1667-acceptability=1,"While the ladies tour those schools, the teacher will run around the movie theaters.",experiment=NPI-env=questions-npi=any-crucial_item=whether-licensor=0-scope=0-npi_present=0-paradigm=1971-acceptability=1,These teachers say that the person forgot the newspaper articles.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=simplequestions-npi=any-crucial_item=?-licensor=1-scope=1-npi_present=0-paradigm=1649-acceptability=1,Has the adult respected the adults?,1,4,5,6,3,5,1,1,0,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",x,
3WGZLY9VCIKEPTTBHBEM3CXKUC68DY,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:34 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:34 PDT 2019,,,3YHH42UU5DDIS0AUPR4WHUVV2RYL0G,A2RH621WK2VZJ0,Submitted,Sun Apr 28 13:37:35 PDT 2019,Sun Apr 28 13:40:05 PDT 2019,Wed May 01 13:40:05 PDT 2019,,,,150,0% (0/0),0% (0/0),0% (0/0),70,experiment=NPI-env=superlative-npi=any-crucial_item=bad-licensor=0-scope=0-npi_present=0-paradigm=1615-acceptability=1,Those guys remember the bad commentaries that actresses have disliked.,experiment=NPI-env=questions-npi=any-crucial_item=whether-licensor=1-scope=0-npi_present=0-paradigm=1424-acceptability=1,The teenagers wonder whether the actor was at art galleries.,experiment=NPI-env=adverbs-npi=ever-crucial_item=always-licensor=0-scope=1-npi_present=0-paradigm=497-acceptability=1,The children always clearly imagine that the girl has known an actor.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=conditional-npi=any-crucial_item=if-licensor=1-scope=1-npi_present=0-paradigm=1093-acceptability=1,"If the cashier attacks these students, the driver will go to the cafes.",1,5,2,6,6,6,1,1,0,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",x,
3ZURAPD289LTCDNM9W0XC2DXSJG1FI,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:32 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:32 PDT 2019,,,3WZ36BJEV5E7V0L9WG3CN21VN8MTBI,A2RUHO7I7Y4XFA,Submitted,Sun Apr 28 15:02:07 PDT 2019,Sun Apr 28 15:03:28 PDT 2019,Wed May 01 15:03:28 PDT 2019,,,,81,0% (0/0),0% (0/0),0% (0/0),36,experiment=NPI-env=quantifier-npi=ever-crucial_item=every-licensor=1-scope=1-npi_present=1-paradigm=1394-acceptability=1,Every customer who could ever care for more than three actresses boycotted grocery stores.,experiment=NPI-env=questions-npi=any-crucial_item=whether-licensor=1-scope=0-npi_present=0-paradigm=1909-acceptability=1,The drivers wonder whether the boys are lifting reports.,experiment=NPI-env=superlative-npi=ever-crucial_item=cheap-licensor=0-scope=0-npi_present=1-paradigm=286-acceptability=0,The dancers ever return to the cheap hospital that the girls had insulted.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=sentential_negation_biclausal-npi=any-crucial_item=really-licensor=0-scope=1-npi_present=1-paradigm=5789-acceptability=0,These students are really imagining that any cars could resemble the banks.,4,5,5,6,5,5,1,1,0,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",x,
3XUSYT70IUZW74O8M717AXR2BEUD0G,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:32 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:32 PDT 2019,,,3QEMNNSB2ZXDCZMMX9RHDWXD1W2D7S,A2RVDEU138ZF9P,Submitted,Sun Apr 28 13:35:16 PDT 2019,Sun Apr 28 13:36:06 PDT 2019,Wed May 01 13:36:06 PDT 2019,,,,50,0% (0/0),0% (0/0),0% (0/0),35,experiment=NPI-env=questions-npi=any-crucial_item=whether-licensor=1-scope=0-npi_present=0-paradigm=1909-acceptability=1,The drivers wonder whether the boys are lifting reports.,experiment=NPI-env=superlative-npi=ever-crucial_item=cheap-licensor=0-scope=0-npi_present=1-paradigm=286-acceptability=0,The dancers ever return to the cheap hospital that the girls had insulted.,experiment=NPI-env=sentential_negation_biclausal-npi=any-crucial_item=really-licensor=0-scope=1-npi_present=1-paradigm=5789-acceptability=0,These students are really imagining that any cars could resemble the banks.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=quantifier-npi=ever-crucial_item=every-licensor=1-scope=1-npi_present=1-paradigm=1394-acceptability=1,Every customer who could ever care for more than three actresses boycotted grocery stores.,4,2,2,6,4,,,1,1,5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",x,
3K3IX1W4S7P1XEPGJIPVZXK4YJ9API,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:38 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:38 PDT 2019,,,33TIN5LC068KOT5682CF4DYKEAW9Y8,A2RVFMCKSSEHDV,Submitted,Sun Apr 28 13:34:07 PDT 2019,Sun Apr 28 13:41:27 PDT 2019,Wed May 01 13:41:27 PDT 2019,,,,440,0% (0/0),0% (0/0),0% (0/0),286,experiment=NPI-env=only-npi=ever-crucial_item=only-licensor=1-scope=1-npi_present=1-paradigm=353-acceptability=1,Only the adults ever resemble the malls.,experiment=NPI-env=quantifier-npi=any-crucial_item=any-licensor=1-scope=1-npi_present=0-paradigm=612-acceptability=1,Any children who attack those teenagers had hugged more than three senators.,experiment=NPI-env=conditional-npi=any-crucial_item=if-licensor=1-scope=0-npi_present=0-paradigm=1241-acceptability=1,"If the the lady the kisses, the boys will patient visit girls.",attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=only-npi=any-crucial_item=even-licensor=0-scope=0-npi_present=0-paradigm=1252-acceptability=1,These humans even were admiring the books.,2,1,1,6,2,6,1,1,0,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",x,
356TQKY9XGVY8KS1QYB03KNO813875,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:32 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:32 PDT 2019,,,3S06PH7KST2Z1D7K8TA8CM60YA2D1V,A2S96ZZ70YFPSK,Submitted,Sun Apr 28 13:34:59 PDT 2019,Sun Apr 28 13:36:11 PDT 2019,Wed May 01 13:36:11 PDT 2019,,,,72,0% (0/0),0% (0/0),0% (0/0),44,experiment=NPI-env=conditional-npi=ever-crucial_item=if-licensor=1-scope=0-npi_present=0-paradigm=219-acceptability=1,"If the guest boycotts the cafes, the students will obviously take the pants.",experiment=NPI-env=sentential_negation_biclausal-npi=ever-crucial_item=really-licensor=0-scope=0-npi_present=1-paradigm=246-acceptability=0,A guy had ever explained that the newspaper articles are really discussing the dancer.,experiment=NPI-env=only-npi=ever-crucial_item=even-licensor=0-scope=1-npi_present=1-paradigm=716-acceptability=0,Even the drivers could ever listen to the teachers.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=adverbs-npi=ever-crucial_item=rarely-licensor=1-scope=0-npi_present=0-paradigm=996-acceptability=1,The actresses also think that an actress rarely concurs.,5,2,1,6,5,5,1,1,0,5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.103 Safari/537.36",x,
3A520CCNWOYX0N0QA49K5LL0KC7AEX,3NWM3X0LA9JXJI6SOLNP3LORGTLPX3,Sentence rating (1 min),Rate five English sentences on how possible they are in English (1 minute).,"survey, ratings, English, easy",$0.25 ,Sun Apr 28 13:33:34 PDT 2019,1,BatchId:3623659;OriginalHitTemplateId:920937340;,1800,259200,Sun May 05 13:33:34 PDT 2019,,,3IX2EGZR7DH0X46TGJBYLBJQ7STJRB,A2SCVCEOV33QB8,Submitted,Sun Apr 28 13:40:27 PDT 2019,Sun Apr 28 13:41:45 PDT 2019,Wed May 01 13:41:45 PDT 2019,,,,78,0% (0/0),0% (0/0),0% (0/0),74,experiment=NPI-env=superlative-npi=any-crucial_item=longest-licensor=1-scope=0-npi_present=0-paradigm=1300-acceptability=1,The cups resemble the longest story that senators had referenced.,experiment=NPI-env=adverbs-npi=ever-crucial_item=seldom-licensor=1-scope=0-npi_present=1-paradigm=10-acceptability=0,The person ever thought that the dancers have seldom fled from a lady.,experiment=NPI-env=quantifier-npi=ever-crucial_item=the-licensor=0-scope=1-npi_present=0-paradigm=1667-acceptability=1,The teenager who clearly was at many college campuses will talk to many children.,attention_check_item_6,Show that you are paying attention by choosing the highest number on the scale.,experiment=NPI-env=only-npi=any-crucial_item=even-licensor=0-scope=0-npi_present=0-paradigm=1301-acceptability=1,These gals even loved the doctors.,2,1,2,6,6,,,1,0,5,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",x,
